ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,GENDER
"93ade4d8-4df8-41da-af5d-506f2c33b845",54.99,housewares,bowls,"This neat ceramic bowl is a must-have",Any
"a97e9f4f-d8a3-49c9-b393-d4bb575e186c",120.99,furniture,chairs,"Unsurpassed white chair for your office",Any
"1f88855c-7ed3-4796-9143-dcdd395c03ad",189.99,furniture,chairs,"Cool dark gray armchair for any room",Any
"437f3c6b-5fe6-4af0-9db6-ff3a0f44f585",87.99,accessories,backpack,"Dark slate gray men's backpack for roving far and wide during the season",M
"96d88fed-f26d-460f-9741-df5d55b5d8dd",13.99,apparel,socks,"These groovy colorful socks will brighten smiles",F
"1462a200-0908-4e94-b110-00952e04ebd3",5.99,groceries,vegetables,"Keep your pantry well stocked with this delish and polyvalent veggie",Any
"14e0e6a6-9818-4d5c-b799-3aad09370907",59.99,outdoors,fishing,"Outstanding fishing reel for every pole",Any
"f9031c60-0201-4e0a-a146-8fbecf6b9e9a",96.99,furniture,chairs,"Cool dark khaki armchair for any room",Any
"76f244eb-ed95-478e-97b7-d7c270980658",71.99,housewares,bowls,"This luxurious ceramic bowl is a must-have",Any
"2c6ce233-7b8c-4866-b04e-ec71c083b797",148.99,furniture,tables,"Ideal white dining room for the whole family",Any
"a45b6432-7a7a-4938-a039-2ac723f30952",958.99,furniture,sofas,"Enjoy this soft sienna sofa",Any
"147dd25c-1a04-47a4-b214-03ec4f4c66e7",6.99,groceries,vegetables,"This yummy veggie is a must-have in every pantry",Any
"e48a456e-bf9c-4750-976f-1e66db61b7b9",4.99,groceries,vegetables,"Keep your pantry well stocked with this delish and polyvalent veggie",Any
"79f35543-d013-426e-a2b2-64a03921243f",165.99,furniture,tables,"Cool wooden coffee table to enliven your day",Any
"14fb1b6a-c71d-4b57-b700-b0517ef1ddfb",35.99,seasonal,halloween,"Be sure to order early in October",Any
"3bd2a40a-577d-4c8b-8aed-5c8b8d5543d8",9.99,tools,drill,"This drill is a must-have for your toolbox",Any
"a3d100db-ddcf-4500-b3b9-74908b19b08f",9.99,electronics,camera,"Camera for amateurs and professonals",Any
"f4becdcc-2e42-44c2-bbac-ad50b9a6126b",2.99,groceries,dairy,"This cheese is fresh from our dairy farms",Any
"f995ec8d-237c-4513-8bfa-9aee210f097c",122.99,accessories,backpack,"This dark olive green backpack for women is outstanding for the season",F
"ea26b793-5078-4e8c-8fed-7fdcde4fc559",7.99,groceries,bakery,"Bagel made fresh daily in our kitchens",Any
"f0b502a3-9b02-4dff-9898-97ce83a4fb81",15.99,books,travel,"Plan your next trip with this essential reference book on Australia",Any
"b41b240a-6046-4f78-a4b7-9ce904e726d6",55.99,outdoors,fishing,"These trusty fishing hooks are sure to bring success",Any
"36ba2aec-a64e-4ac5-911d-a36cbbfa83bf",179.0,homedecor,cushion,"Your guests will say ""I need cushions"". You will say, ""There, where you are sitting!"". The best day.",Any
"079ab14b-3435-4a95-ba1d-fc0b21e0cf4b",205.99,furniture,chairs,"Unrivaled black chair for your office",Any
"0a33e46c-d245-4d44-9bad-d420e4c26c71",82.99,homedecor,clock,"This wall clock will keep you on time",Any
"274f6a3b-a782-4c02-a35c-098d38fccb50",15.99,seasonal,halloween,"A must-have for that fanciful day loved by all",Any
"1811c348-a164-4305-97e2-bd0427074f30",213.99,apparel,shirt,"Casual outfit for women",F
"b48717fa-76f0-4cd9-af37-81961de245a6",134.99,accessories,glasses,"These sassy glasses for women are perfect everywhere",F
"7379e619-8221-441b-8bd4-d411256fa27a",75.99,footwear,sneaker,"Vibrant pair of dark olive green sneakers for roaming in the neighborhood",M
"b8eb2f71-56ca-4b9b-991a-0734070e0f5b",28.99,seasonal,valentine,"Be sure to order early for that special day",Any
"4ce887e4-5122-4460-ac6e-eddf8bd0e64c",17.99,groceries,bakery,"This tasty cream cake will delight everyone",Any
"8bd15036-f082-47a1-8ffb-aa193b58d960",5.99,groceries,dairy,"This cheese is made sustainably by our dairy farmers",Any
"bc0e3c9e-be64-438c-a740-8992793f81cb",100.99,electronics,speaker,"These high definition speakers are unsurpassed for your music room",Any
"386d7138-13b6-46b1-b4db-0f8bf801a6b5",101.99,jewelry,bracelet,"A sublime bracelet for women to adorn any wrist",F
"59bb3cc4-9757-49a0-ac62-8c0afe105a3d",117.99,floral,plant,"Indoor plant grown sustainably on our organic farms",Any
"0d748c4b-8fae-47e7-80f5-bfbae8c4c2f1",111.99,accessories,backpack,"Black backpack is handy for traveling",Any
"2ffa8784-9c55-414e-b852-b0615a49bfb9",35.99,homedecor,lighting,"This pillar candle will enhance your home",Any
"39c056d5-7bf7-4fc8-86e9-8d839c9b1970",4.99,groceries,fruits,"This flavorful fruit is everyone's favorite",Any
"5a5a64ef-dfa2-4c4c-acec-c398c820c945",97.99,apparel,jacket,"Well-insulated casual jacket for women for all seasons",F
"2a372402-5ea1-42cb-b374-0f6c10200fcc",13.99,books,travel,"Plan your next trip with this essential reference book on Greece",Any
"d091c586-5c5b-440a-8919-a9a76989992c",29.99,housewares,bowls,"This refined ceramic bowl is a must-have",Any
"08b05a0d-8f0d-412a-a2b1-97aa6c08a03d",57.99,seasonal,easter,"A must-have for April",Any
"e8d41193-1113-4594-8e39-0417ef0d57a8",39.99,homedecor,lighting,"This pillar candle is a must-have for the lighting of your home",Any
"6bc1b72f-b776-41a0-9f4c-a258cf8e072d",75.99,housewares,kitchen,"A must-have for your kitchen",Any
"4dabf3e9-9c2c-409a-84a9-ceb4528ba352",98.99,seasonal,christmas,"A must-have for the holidays",Any
"451987da-76c7-406e-a922-0b39ca12d745",50.99,housewares,kitchen,"Unsurpassed for every kitchen",Any
"aebf938b-e79b-48f3-a0b2-789f6e8f99f8",53.99,housewares,kitchen,"A must-have for your kitchen",Any
"9a22b940-8d56-4e2e-8fbb-14fee881b596",15.99,homedecor,cushion,"This pale gray square cushion is very nice",Any
"d67133ab-0d9d-4de5-b68e-56416fa8d82a",9.99,footwear,formal,"Pair of black formal shoes for men",M
"90ccfbb9-4538-4951-af8d-4f728578b237",54.99,housewares,bowls,"Luxurious wood bowl for every occasion",Any
"0a29e23d-4f47-4314-a468-e6417c733eb6",350.99,instruments,strings,"This electric guitar is perfect for amateur and professional musicians",Any
"261aeff6-f317-4744-962e-490a0911eee1",62.99,housewares,bowls,"This splendid ceramic bowl is a must-have",Any
"ba131f5c-e3c7-4617-acbd-22c561c7cf97",9.99,footwear,formal,"Pair of brown formal shoes for men",M
"2f1ec487-86b9-4310-ba6d-3121019ef41d",99.99,accessories,watch,"This groovy watch for men is unsurpassed everyday",M
"8c5e7127-d19a-40bf-92dd-3073e107bf67",28.99,homedecor,lighting,"This hanging lamp is a must-have for the lighting of your home",Any
"53629a47-b6f0-4f21-81c7-c9d506c240fc",64.99,floral,arrangement,"Lilies arrangement delivered fresh and vibrant from our growers",Any
"329a1a85-57dd-48c4-a00a-c5e7f6e9ea12",151.99,electronics,headphones,"Authoritative pair of headphones for listening to your music",Any
"91d060b5-149e-4ece-bbe2-ddcd08e1f24e",42.99,seasonal,halloween,"Be sure to order early in October",Any
"b8b63e67-22c5-4366-b420-977e7905354f",7.99,groceries,vegetables,"This delish veggie is a must-have in every pantry",Any
"af4c855d-7897-41e3-b265-35941a64e659",152.99,electronics,speaker,"Faultless speakers to fill the house with beautiful music",Any
"f99f0a8b-9c31-40dc-a503-a0ea9f276991",212.99,apparel,shirt,"Supercool printed gray casual shirt for women",F
"2107d009-23ab-4832-aa4c-7f3c1984a899",97.99,floral,centerpiece,"Centerpiece grown sustainably on our organic farms",Any
"557bb55d-3cac-4c5c-bb30-1d66bc60e8ae",188.99,furniture,tables,"Increase your productivity with this outstanding rosy-brown worktable",Any
"b354d578-7bc2-460e-a1d1-703ae0af1343",95.99,accessories,watch,"This trendy watch for men is unparalleled everyday",M
"e428be7e-1558-44d5-8f96-6a7374becfa7",9.99,footwear,formal,"Pair of lavender formal shoes for women",F
"09490994-dc5c-4b33-aed4-8c859f37c5f6",470.99,instruments,percussion,"This acoustic drum is perfect for amateur and professional musicians",Any
"8fb0eebc-972c-4934-ad7d-1405c2d41640",120.99,electronics,headphones,"This faultless pair of headphones is ideal in clarity",Any
"8c26d3b2-faeb-4f83-9fc9-fc1b3911dca9",56.99,housewares,kitchen,"A must-have for your kitchen",Any
"0d6b29df-c5a6-4785-890a-e01bd433644b",463.99,instruments,keys,"This keyboard is perfect for amateur and professional musicians",Any
"96d887df-efe3-4d05-8df0-8cb2a0674711",40.99,homedecor,lighting,"This jar candle will enhance your home",Any
"bfaa50b7-3c88-4dc9-b945-8b5234271f56",52.99,homedecor,clock,"This wall clock is a must-have",Any
"6b93d149-38a1-459b-8ef5-01490f14cb48",9.99,footwear,sandals,"Supercool pair of sandals for men",M
"c09b78da-4234-4797-ad91-d28bdd54cee6",145.99,floral,arrangement,"Mixed arrangement delivered fresh and vibrant from our growers",Any
"11c35f7b-ae6f-4291-92a0-0741ce3bdbb0",18.99,tools,drill,"This drill is a must-have for your toolbox",Any
"1916e0ce-76ac-449b-aba0-4cef93a7824e",33.99,homedecor,decorative,"This ceramic vase will delight everyone",Any
"77165ec4-e965-47b2-adbc-5d0e519c00ed",114.99,accessories,backpack,"Dark slate gray men's backpack for strolling far and wide during the season",M
"baa15dc9-30dc-445e-9670-c6ca7455367c",8.99,groceries,bakery,"Bagels made fresh daily in our kitchens",Any
"66bbc5bc-bfcc-476f-b02b-70ca20025b1e",23.99,outdoors,camping,"Be sure to bring this camping lamp with you to the outdoors",Any
"3330b1e7-402c-40d7-8bf3-0a5248013381",5.99,groceries,fruits,"Make sure to have your fresh dose of vitamin C every day",Any
"3bf93647-1742-4355-9d23-a7a3068012c7",335.99,furniture,tables,"Ideal white worktable for your office",Any
"9f0c1468-bfd8-4723-98ad-afcb9301eefe",81.99,jewelry,necklace,"First-class necklace for women",F
"50e7e081-20a5-4777-871a-ae671932333a",162.99,furniture,chairs,"Increase your productivity with this comfy black office chair",Any
"6f5b874d-68c7-435d-a66d-8296461c10e4",99.99,accessories,handbag,"This casual pale gray handbag is outstanding all over",F
"e80950d7-b0f8-473d-a06f-c5ec49219001",180.99,furniture,tables,"Outstanding black worktable for your office",Any
"acfba3f9-f7d6-4fff-9cef-35db086d2869",69.99,housewares,kitchen,"Incomparable for every kitchen",Any
"c783eac2-1d88-4445-929c-81d57c91d035",104.99,apparel,scarf,"Outstanding scarf for women",F
"8e3d277d-0e58-438a-a271-904d86528f4f",162.99,footwear,boot,"This pair of saddle brown boots is sublime for the weekend",F
"122339eb-ecbb-42e1-96c5-7559c3656f83",5.99,groceries,vegetables,"Keep your pantry well stocked with this yummy and polyvalent veggie",Any
"aedc65f7-684c-4e4a-bcd0-455dae355ced",126.99,accessories,handbag,"This hip rust leather handbag is the perfect accessory for casually wandering everywhere",F
"2c1b34d6-0f3d-463d-be76-226cb87bdc6d",70.99,housewares,bowls,"Neat metal bowl for every occasion",Any
"5cd155da-238e-4813-bfdc-ec0fd51e6ef1",360.99,instruments,percussion,"This cymbal will delight the most demanding musician",Any
"f4f2c80e-cd02-4026-8586-3ec3ff05bbb2",78.99,jewelry,earrings,"Fashionable earrings for women",F
"d68859fc-b3ad-4ca9-9e83-f105fb09b2cf",174.99,jewelry,necklace,"Sublime necklace for women",F
"44f68197-2a7a-47d7-9cb5-3aba2d71b949",14.99,groceries,meat,"Our beef is organic and raised sustainably",Any
"b840c965-bff0-481f-8d65-e3c2142a39c5",146.99,apparel,jacket,"Well-insulated all seasons casual jacket for men",M
"0e20e3c5-5a55-4aec-bea3-ad654c6aef5f",73.99,housewares,kitchen,"A must-have for your kitchen",Any
"8e989c18-feb7-4f98-98ea-cb385538c1cd",240.99,furniture,chairs,"Cool gainsboro armchair for any room",Any
"21d122cd-450e-4bdd-9568-776cdfef438d",9.99,footwear,formal,"Pair of red formal shoes for women",F
"c16a5a56-aed7-44cd-b871-1459f604aa72",49.99,seasonal,easter,"A favorite for early April",Any
"ce6ab068-bb20-477e-b8d6-7eca3f5b6575",104.99,floral,plant,"Indoor plant grown sustainably on our organic farms",Any
"c3f5bf7c-2c15-49ac-9bb9-2b04bd1d1c0a",25.99,apparel,socks,"These supercool colorful socks will brighten smiles",F
"f4d4257d-aff2-4d81-a02f-9ab88b234a7b",40.99,homedecor,cushion,"This blue cushion set is very trendy",Any
"a835dad2-1935-40a4-a32d-da112fafc3a3",73.99,outdoors,fishing,"Foolproof and easy to use fishing reel",Any
"9ef22ad3-955a-4925-a4fc-b000a56fdada",12.99,apparel,socks,"Performance socks for all sport activities",F
"9d8e0772-5de5-4285-af60-ef8190468943",86.99,floral,plant,"Drought-resistant indoor plant delivered fresh and vibrant from our growers",Any
"eecbee28-73a3-425d-84e8-516c326e399c",26.99,seasonal,halloween,"A must-have for that fanciful day loved by all",Any
"1772332f-facc-4f13-b229-2c25f7c360ca",199.99,apparel,jacket,"Well-insulated autumn coat for men for the outdoors",M
"6d3670f8-821f-46c4-9393-56af4964d988",31.99,outdoors,pet,"Your pet will love this accessory",Any
"85b1b737-4c1f-4039-8d22-d7ea7483172f",53.99,floral,arrangement,"Lilies arrangement delivered fresh and vibrant from our growers",Any
"e12f1459-432c-4091-8a7b-cccad4075cc3",74.99,housewares,kitchen,"Unsurpassed for every kitchen",Any
"7c465a98-18f5-4049-81b8-3db28750ce8f",29.99,accessories,belt,"Trendy belt for women",F
"31c2c0cc-5b0a-4773-bf47-4a63125c48a1",139.99,accessories,bag,"This tan bag for women is sublime everywhere",F
"4a84532e-2a0b-495e-9ccc-98068f465540",6.99,groceries,vegetables,"This yummy veggie is a must-have in every pantry",Any
"1ce4a083-d8cc-49c9-9708-9bc966f478f8",92.99,accessories,bag,"This maroon bag for women is first-class for all occassions",F
"269f2084-4e82-4ed8-a8d9-624ef27cf681",43.99,seasonal,halloween,"Be sure to order early in October",Any
"c1c8a6c7-9714-4015-9944-ecedbd066dac",128.99,homedecor,clock,"This alarm clock will keep you on time",Any
"308e1a70-e10e-4f27-a923-5f1ac5d3c5d7",242.99,apparel,shirt,"Sublime outfit for women",F
"e42b6f6e-cac2-4947-afe9-8357ac259ea1",22.99,seasonal,easter,"A must-have for April",Any
"bb448194-3a66-4c6f-af1a-4ad41609a689",7.99,apparel,socks,"Athletic socks for all sport activities",M
"f48d05f9-9092-48b4-8ea8-41c763d6ce52",6.99,groceries,vegetables,"Keep your pantry well stocked with this tasty and polyvalent veggie",Any
"cd5d176c-06df-4a55-953b-b73e9e2f5300",54.99,housewares,kitchen,"Unrivaled for every kitchen",Any
"579ca23a-2d8e-4229-812e-f68665b3a838",15.99,outdoors,camping,"Be sure to bring this camping lamp with you to the outdoors",Any
"06fee48b-f820-46b5-b4fe-1e459d1cf9d7",285.99,instruments,wind,"This trumpet will delight the most demanding musician",Any
"d997e27d-a2ce-41b7-b10b-75cf61585575",125.99,floral,bouquet,"Wedding bouquet delivered fresh and vibrant from our growers",Any
"5b6eb862-f3a9-4b2c-8981-50a604ca676c",9.99,electronics,camera,"Video camera for amateurs and professonals",Any
"2da1845a-7577-4103-872f-f9df131441e9",191.99,footwear,sneaker,"This pair of white sneakers is awesome for exploring in the neighborhood",F
"4cdc5870-4d96-4cc3-8fc0-4ef81d7cc7f6",23.99,groceries,seafood,"Yummy oysters, always sourced sustainably",Any
"9fbbfe69-98f3-43a6-9a78-7d8ac254a777",126.99,accessories,glasses,"Edgy glasses for women",F
"6d349921-3507-43c4-8335-4639f01ee6c4",22.99,apparel,socks,"These dapper colorful socks will brighten smiles",M
"d3707d88-756b-4937-b0d4-d7c84e4cc14e",11.99,tools,wrench,"This wrench is a must-have for your toolbox",Any
"bf7fff3f-6024-46bc-bdf6-8c045dfa7dff",16.99,homedecor,decorative,"This frame is a must-have for your home decor",Any
"4dc7226a-2225-488d-8f58-fe5efc2710c8",53.99,homedecor,decorative,"This frame will delight everyone",Any
"0c5a876a-b118-4815-b853-6ea020920360",45.99,housewares,bowls,"This classy ceramic bowl is a must-have",Any
"2df92bed-f0eb-4145-896c-7a144d1bf167",36.99,homedecor,cushion,"This gainsboro set cushion is a must-have for your house",Any
"4e5d7396-eb2c-48a2-8087-501333c06065",147.99,accessories,glasses,"These ultrachic glasses for women are perfect everywhere",F
"35b9ac55-005a-45ef-8759-237ad3b6a919",256.99,furniture,dressers,"This ideal dresser has lots of drawers to organize all your items",Any
"1cffc28b-f58b-4d0f-b4fb-89cf6ed80291",26.99,seasonal,halloween,"Be sure to order early in October",Any
"e06b386a-6dcb-43bd-8c02-d931f3811e40",63.99,housewares,kitchen,"Definitive for every kitchen",Any
"122fb19c-8b5e-4502-895a-b70ac68178ed",7.99,groceries,meat,"Our pork is organic and raised sustainably",Any
"02b959b5-7fa8-44ad-8eb2-faf6b750980e",403.99,furniture,sofas,"This rich black sofa will be the highlight of any room",Any
"f21984a0-03d2-4078-959c-9a3d7b9b32b3",65.99,apparel,scarf,"Fashionable scarf for men for every occasion",M
"6c5a41f0-8df6-4279-802e-f06d00c0fb0e",22.99,tools,saw,"This saw is a must-have for your toolbox",Any
"7094c84b-1110-4849-b7cd-e05c13e71357",122.99,homedecor,clock,"This alarm clock is a must-have",Any
"62cffe33-18c5-4fe6-852c-988271dff3e1",137.99,accessories,glasses,"Swanky glasses for women",F
"06716b83-b3dc-45b4-a144-c6dd843db907",9.99,footwear,formal,"Pair of saddle brown formal shoes for women",F
"904c8357-455b-48d1-84ef-2e28325a721b",142.99,footwear,boot,"Voguish dark slate gray boots for toddling far and wide",F
"65439d96-79d7-41e2-bea7-6e98c0f204c0",9.99,electronics,camera,"Video camera for amateurs and professonals",Any
"2dc771b7-69ed-45d4-9a60-ce9f83ac25a4",25.99,books,cooking,"Learn to cook Japanese cuisine with these easy recipes",Any
"4545a6e0-fd36-4dd0-962f-f069c20041cb",102.99,accessories,handbag,"This gray dressy handbag is outstanding",F
"b58b6838-04f7-4d13-bd35-633883f94a11",54.99,apparel,scarf,"Quintessential scarf for women",F
"4391e417-4e91-45e4-953c-2b5aa044910c",321.99,instruments,percussion,"This drum set is perfect for amateur and professional musicians",Any
"a5561ea6-4cfc-4ada-843d-6eedf6e2a10e",55.99,housewares,kitchen,"A must-have for your kitchen",Any
"d61d81c7-dc92-463f-9f0b-3edfbe9516af",136.99,homedecor,clock,"This wall clock will keep you on time",Any
"f1458cf0-e8a8-46f8-981a-5e0b74c87e92",46.99,jewelry,necklace,"This necklace for men is best for a vibrant personality",M
"ba769727-d43d-4e73-b588-6160aaf2b50f",43.99,outdoors,fishing,"Inflatable boat for fishing",Any
"a2b531d1-c2a8-474a-bef4-1cde8a050e1a",320.99,instruments,keys,"This keyboard will delight the most demanding musician",Any
"0281d162-82fb-40b2-adca-6d33ddae791b",68.99,housewares,kitchen,"Definitive for every kitchen",Any
"4bb66b8a-cf13-4959-87ce-ca506fa568a2",58.99,floral,bouquet,"Wedding bouquet grown sustainably on our organic farms",Any
"9dff7cfb-c716-4b51-80db-9f15a649b408",416.99,instruments,percussion,"This cymbal is perfect for amateur and professional musicians",Any
"62942cf9-1e04-4862-9274-70f20df3eea1",75.99,accessories,glasses,"These ultrahip glasses for women are perfect everywhere",F
"e41fe9b4-db67-4726-9624-335e01098abb",108.99,accessories,glasses,"These trendy glasses for men are unsurpassed",M
"7c94be0d-e4c7-4f22-8adc-7619f1df5c26",135.99,accessories,glasses,"Cool glasses for men",M
"cecc2045-5c45-4c72-97df-2378071abf73",71.99,housewares,kitchen,"Unequaled for every kitchen",Any
